id,song_played,time_played,user_id,user_sign_up_date,user_state
YFBAMLEABY,Can't Buy Me Love,2015-06-19 14:32:22,135,2015-05-17,North Dakota
YRSDWBKLUL,Here Comes The Sun,2015-06-15 18:29:07,16,2015-05-02,Georgia
CFKYSTFPHT,Sgt. Pepper/with A Little Help From My Friends,2015-06-15 06:10:37,22,2015-05-02,New York
UWGQEOWLUU,Here Comes The Sun,2015-06-14 13:33:06,37,2015-05-04,Pennsylvania
DBOMCHKDSY,Two Of Us,2015-06-04 09:17:37,38,2015-05-04,North Carolina
EEIXPYDOHO,Come Together,2015-06-18 06:43:36,127,2015-05-16,Connecticut
HRCUMBWRAA,Something,2015-06-22 18:05:21,114,2015-05-14,Pennsylvania
GCJTENDWVY,Here Comes The Sun,2015-06-13 14:24:39,136,2015-05-17,California
FKZEWQNOXQ,Lucy In The Sky With Diamonds,2015-06-21 11:20:00,151,2015-05-18,Wisconsin
UKSHWMAKED,Here Comes The Sun,2015-06-10 23:31:41,155,2015-05-19,Texas
AENONIAKBE,Get Back,2015-06-17 20:10:32,137,2015-05-17,Wisconsin
KNUOVBQHNO,Yesterday,2015-06-21 16:40:29,56,2015-05-07,Massachusetts
HZXNSALJRH,Come Together,2015-06-14 14:02:26,193,2015-05-20,Louisiana
GKGFJJOBMN,Got To Get You Into My Life,2015-06-01 20:06:53,189,2015-05-20,Florida
PVVSFPUJCM,I Feel Fine,2015-06-01 12:13:06,77,2015-05-08,New York
AIDWTQMXRV,BALLAD OF JOHN AND YOKO,2015-06-16 11:40:31,79,2015-05-09,Tennessee
RTJRXVJKBO,Come Together,2015-06-14 23:52:42,196,2015-05-20,New York
SINGYCKQRF,While My Guitar Gently Weeps,2015-06-21 15:56:19,147,2015-05-18,Texas
XCRLJRFLIE,A Day In The Life,2015-06-04 03:50:21,121,2015-05-16,California
UKETKQCTDT,Hello Goodbye,2015-06-19 10:41:34,152,2015-05-18,Texas
XOLVVPVTHR,A Day In The Life,2015-06-20 23:03:23,119,2015-05-16,Oklahoma
ZZXFCXQQDB,Get Back,2015-06-23 17:45:06,91,2015-05-10,North Carolina
KSCQEHOHSE,Let It Be,2015-06-07 09:03:28,188,2015-05-20,New York
XNQNFHWUPE,Hey Jude,2015-06-01 20:33:48,160,2015-05-19,California
PHCCLFIVSJ,Magical Mystery Tour,2015-06-08 15:04:16,48,2015-05-06,Illinois
WILBQRTKXX,Norwegian Wood,2015-06-13 18:07:01,68,2015-05-08,Florida
MALLQABQTV,I Feel Fine,2015-06-10 08:37:17,42,2015-05-04,New York
OHDLTBGXWL,Revolution,2015-06-08 20:57:35,58,2015-05-07,Maryland
UXXLTQYMMI,I Saw Her Standing There,2015-06-26 22:54:02,54,2015-05-07,Ohio
QBAXPRIEAQ,A Day In The Life,2015-06-20 13:11:04,106,2015-05-12,Alaska
DCQQOADEUF,Eight Days A Week,2015-06-06 17:38:03,170,2015-05-19,Oregon
VWJFLIVLVI,Sgt. Pepper Inner Groove,2015-06-14 14:03:38,74,2015-05-08,Maryland
VLWMKGBDUD,Birthday,2015-06-13 21:55:37,115,2015-05-15,New Jersey
ERAGMBGYIF,Ticket to Ride,2015-06-07 12:09:24,67,2015-05-08,New York
NXEGKBBVKH,I Am the Walrus,2015-06-11 15:36:16,169,2015-05-19,Kentucky
ZUELTETOAY,Something,2015-06-04 12:08:43,65,2015-05-08,Texas
BQIHZTYHWM,Strawberry Fields Forever,2015-06-16 19:58:28,179,2015-05-19,New York
ZJYYKMGHUL,Let It Be,2015-06-23 16:35:12,152,2015-05-18,Texas
HXPRJGYIND,Back In the U.S.S.R.,2015-06-22 09:40:21,47,2015-05-06,New York
IZYLDEFATO,With a Little Help From My Friends,2015-06-12 19:23:44,105,2015-05-12,Arizona
AWOMWSIIJN,We Can Work It Out,2015-06-10 12:32:18,109,2015-05-14,Kentucky
FMAXGBJFRH,Lucy In The Sky With Diamonds,2015-06-27 17:58:27,112,2015-05-14,California
YSARLRVIWC,Hello Goodbye,2015-06-18 02:34:05,67,2015-05-08,New York
SRDEGEDKMG,Revolution,2015-06-03 09:21:47,49,2015-05-06,Ohio
WHPWWVKEFT,I Am the Walrus,2015-06-04 12:21:40,178,2015-05-19,Iowa
WQOQVUCSEU,Ticket to Ride,2015-06-02 23:28:06,96,2015-05-12,South Carolina
XEPCQYYLGG,Hello Goodbye,2015-06-03 12:07:21,134,2015-05-16,Nebraska
MBGNKUQXXS,Let It Be,2015-06-20 16:00:31,30,2015-05-03,North Carolina
JIFMWYYWQA,Lucy In The Sky With Diamonds,2015-06-13 21:11:59,108,2015-05-13,California
VMLPOGPLEG,Revolution,2015-06-22 15:55:51,52,2015-05-07,New York
BTXOEURTNL,Helter Skelter,2015-06-23 13:31:22,114,2015-05-14,Pennsylvania
LWUEFHAANK,Magical Mystery Tour,2015-06-20 23:33:45,104,2015-05-12,Texas
YPDZFVYOHP,Love Me Do,2015-06-01 17:01:52,29,2015-05-03,Utah
WTUHJLQBAL,I Feel Fine,2015-06-10 19:25:46,64,2015-05-08,South Carolina
TBKWJUCGIP,Paperback Writer,2015-06-21 12:33:24,172,2015-05-19,Minnesota
NWLPUAVQHD,Eleanor Rigby,2015-06-12 08:34:03,89,2015-05-10,Alabama
HPKIWRLXQI,IN MY LIFE,2015-06-08 17:23:37,173,2015-05-19,Colorado
RBMHRSUMLB,Get Back,2015-06-22 20:09:46,67,2015-05-08,New York
MOOUSQZNWW,Don't Let Me Down,2015-06-15 14:29:15,189,2015-05-20,Florida
YCFWSHJFSY,Eleanor Rigby,2015-06-15 16:24:18,94,2015-05-11,South Carolina
VCAWEYKHLD,Revolution,2015-06-09 20:05:58,53,2015-05-07,New Jersey
EORACFQVJJ,Revolution,2015-06-13 12:05:03,87,2015-05-09,California
MZRAIUTDYJ,Get Back,2015-06-27 13:34:25,193,2015-05-20,Louisiana
VBXHNPDLBS,Birthday,2015-06-01 10:33:18,198,2015-05-20,Texas
WMHEZFJSAA,Revolution,2015-06-25 13:34:27,158,2015-05-19,North Carolina
UHFEHWJDNC,Get Back,2015-06-12 22:22:11,72,2015-05-08,California
GSLHDUPIEB,Reprise / Day in the Life,2015-06-04 09:43:21,57,2015-05-07,Pennsylvania
LOGQABDCWL,Hello Goodbye,2015-06-21 06:44:13,41,2015-05-04,Florida
SILXGCHBFR,OH DARLING,2015-06-11 10:21:16,174,2015-05-19,Rhode Island
JQHPOUIIGA,Norwegian Wood,2015-06-18 17:24:02,56,2015-05-07,Massachusetts
GJBVGWKBGN,Come Together,2015-06-18 18:19:56,97,2015-05-12,California
YXMVBSRCTM,With a Little Help From My Friends,2015-06-15 15:41:35,150,2015-05-18,Oregon
NKUHHOSSSY,Hey Jude,2015-06-11 02:41:41,18,2015-05-02,Maryland
URMZIKBCBU,Sgt. Pepper/with A Little Help From My Friends,2015-06-25 11:49:53,179,2015-05-19,New York
KYPZKOBQFJ,Let It Be,2015-06-19 16:03:19,68,2015-05-08,Florida
RUUHQWCQMQ,We Can Work It Out,2015-06-16 19:51:47,19,2015-05-02,New York
IPGEFOULBY,Let It Be,2015-06-23 06:16:57,42,2015-05-04,New York
NNDZFTTFTT,Come Together,2015-06-08 09:51:17,46,2015-05-06,Pennsylvania
IZGCJTYELT,Get Back,2015-06-12 22:01:29,193,2015-05-20,Louisiana
AFBSQOOMOJ,Back In the U.S.S.R.,2015-06-11 20:42:29,165,2015-05-19,Idaho
TCUJRGTLNW,Birthday,2015-06-13 12:15:48,120,2015-05-16,Georgia
LVCYHJOQMO,While My Guitar Gently Weeps,2015-06-25 16:34:22,134,2015-05-16,Nebraska
ACTXBVWZCB,Hey Jude,2015-06-23 17:15:12,42,2015-05-04,New York
HMTTVVKLWE,The Long And Winding Road,2015-06-24 07:52:32,116,2015-05-15,Indiana
CDHSCTSEIO,Get Back,2015-06-24 19:20:15,26,2015-05-02,Mississippi
TRJOEGMPID,She's Leaving Home,2015-06-07 12:28:07,43,2015-05-04,Florida
BLRHZMZRYJ,Come Together,2015-06-20 14:38:54,59,2015-05-07,Michigan
IMKCQLTBSL,Twist and Shout,2015-06-25 10:21:54,75,2015-05-08,Texas
EIBNLYMNPW,Can't Buy Me Love,2015-06-25 18:37:52,189,2015-05-20,Florida
SLXPQMSGRA,Come Together,2015-06-11 09:15:41,135,2015-05-17,North Dakota
XAACVHVEJN,We Can Work It Out,2015-06-08 20:35:02,184,2015-05-20,Wisconsin
NSIFXODQPT,Revolution,2015-06-27 11:32:29,159,2015-05-19,California
GWTAJHFLRO,I Feel Fine,2015-06-04 12:42:24,113,2015-05-14,Georgia
EJDLAMJZCW,Come Together,2015-06-01 08:50:24,9,2015-05-02,Ohio
FVEXKNLGGR,Revolution,2015-06-18 22:56:08,98,2015-05-12,Mississippi
JQSVBWDXIP,Come Together,2015-06-02 11:06:12,183,2015-05-20,Georgia
YHPRPEIOHQ,Let It Be,2015-06-12 18:26:16,126,2015-05-16,Illinois
ITXSJRCSZB,Come Together,2015-06-05 07:27:54,7,2015-05-01,Texas
VSOWJDWYRW,Blackbird,2015-06-23 18:44:25,110,2015-05-14,California
NOTKETZBWZ,Eleanor Rigby,2015-06-05 08:43:28,77,2015-05-08,New York
AIQYRNHQDE,Let It Be,2015-06-20 18:53:56,35,2015-05-04,New Jersey
FKDGRCZLRJ,"Ob-la-di, Ob-la-da",2015-06-11 13:08:18,68,2015-05-08,Florida
SLHIZAHQZP,Sgt. Pepper/a Day In The Life,2015-06-04 09:02:25,80,2015-05-09,Tennessee
ASSGZBYXRN,Lady Madonna,2015-06-25 06:39:10,69,2015-05-08,New York
WOADKNXJLN,While My Guitar Gently Weeps,2015-06-08 18:52:23,141,2015-05-17,Ohio
FSIUCZRCPJ,Got To Get You Into My Life,2015-06-28 14:48:55,89,2015-05-10,Alabama
QJTCEFWLDO,Let It Be,2015-06-25 16:30:59,152,2015-05-18,Texas
VVJNKGAGRW,Get Back,2015-06-05 14:35:22,119,2015-05-16,Oklahoma
FQJILLIWMG,Good Day Sunshine,2015-06-22 15:12:28,65,2015-05-08,Texas
KVGPTZLWRE,Got To Get You Into My Life,2015-06-12 18:27:04,191,2015-05-20,Massachusetts
JEVUKAFKYV,Reprise / Day in the Life,2015-06-11 15:14:47,148,2015-05-18,Alabama
SLOTBXOAFK,Let It Be,2015-06-28 11:16:04,18,2015-05-02,Maryland
HKVBMBAXQX,Back In the U.S.S.R.,2015-06-01 19:13:18,133,2015-05-16,Wisconsin
KDXRXCSQNI,Come Together,2015-06-08 12:37:32,23,2015-05-02,Mississippi
OGUBEFENQR,Revolution,2015-06-26 15:32:21,96,2015-05-12,South Carolina
PIVHTLYYIL,Get Back,2015-06-15 23:21:23,196,2015-05-20,New York
LJFJPPYAVO,Two Of Us,2015-06-04 17:37:56,35,2015-05-04,New Jersey
CAZJYRPDZP,Hey Jude,2015-06-07 17:18:00,39,2015-05-04,California
IPQXYWMBME,Hello Goodbye,2015-06-07 11:24:02,200,2015-05-20,North Carolina
VOXVXXNDJR,While My Guitar Gently Weeps,2015-06-02 17:58:06,179,2015-05-19,New York
ZVRWXMBJTI,Back In the U.S.S.R.,2015-06-08 15:21:10,125,2015-05-16,Washington
BXJWSQPBMP,Come Together,2015-06-27 21:41:21,143,2015-05-17,New Jersey
EWKVXYTYTD,Revolution,2015-06-11 09:38:27,30,2015-05-03,North Carolina
ZNVDBBMKQC,IN MY LIFE,2015-06-01 13:07:19,185,2015-05-20,New York
FJJIJNLSZJ,Eleanor Rigby,2015-06-10 08:58:31,74,2015-05-08,Maryland
QIUYLCOCYO,OH DARLING,2015-06-02 23:27:43,81,2015-05-09,Maryland
FLXQNPJXZF,Let It Be,2015-06-04 20:26:33,200,2015-05-20,North Carolina
DLCCKVYJIA,Revolution,2015-06-18 21:41:12,155,2015-05-19,Texas
SHBMCZECIC,Here Comes The Sun,2015-06-05 06:03:34,53,2015-05-07,New Jersey
FVNVEPAVQQ,I Am the Walrus,2015-06-16 19:54:09,49,2015-05-06,Ohio
JAVZBNPYZR,Ticket to Ride,2015-06-05 07:20:44,94,2015-05-11,South Carolina
QOBYODPOQX,Yesterday,2015-06-25 11:57:03,77,2015-05-08,New York
TECHPLRSKG,Sun King,2015-06-11 19:49:33,134,2015-05-16,Nebraska
DDYLGPMZXG,Reprise / Day in the Life,2015-06-12 09:30:24,18,2015-05-02,Maryland
LLPNMENEUY,Come Together,2015-06-02 18:53:58,7,2015-05-01,Texas
BYDNUUYZSG,Hello Goodbye,2015-06-01 20:44:06,31,2015-05-04,Michigan
BHJPFRGJBY,Reprise / Day in the Life,2015-06-22 15:46:55,186,2015-05-20,Tennessee
FFDZHEPJCX,Let It Be,2015-06-21 14:25:20,176,2015-05-19,Missouri
HSMZCZEFEZ,Penny Lane,2015-06-08 19:21:12,198,2015-05-20,Texas
AGYMGTNNZI,Reprise / Day in the Life,2015-06-22 18:02:56,44,2015-05-04,California
BXMFUQRJSA,Magical Mystery Tour,2015-06-13 19:58:41,33,2015-05-04,Minnesota
JAODWHRJVO,I Saw Her Standing There,2015-06-06 03:31:51,54,2015-05-07,Ohio
YADHEIWMWW,"Ob-la-di, Ob-la-da",2015-06-27 12:43:11,149,2015-05-18,New York
VEACPURYZD,Come Together,2015-06-09 19:59:52,35,2015-05-04,New Jersey
SCFIZYRMFC,Revolution,2015-06-01 12:34:22,32,2015-05-04,Wisconsin
CYYRMIIRPI,IN MY LIFE,2015-06-22 15:31:55,121,2015-05-16,California
QPKPRBUIOS,Can't Buy Me Love,2015-06-05 18:52:56,89,2015-05-10,Alabama
SEMHFXMIGV,While My Guitar Gently Weeps,2015-06-15 15:28:42,153,2015-05-18,Indiana
JOQSBNZTBR,Hello Goodbye,2015-06-15 10:17:22,30,2015-05-03,North Carolina
KNYPIAWPQU,I'm Down,2015-06-20 19:26:05,56,2015-05-07,Massachusetts
YFYEVDNLWT,While My Guitar Gently Weeps,2015-06-13 14:00:45,23,2015-05-02,Mississippi
TMLGCXBRVP,Revolution,2015-06-22 22:39:04,191,2015-05-20,Massachusetts
SFBOSTIPPO,While My Guitar Gently Weeps,2015-06-18 20:06:50,14,2015-05-02,Ohio
CBFWCOYISN,All My Loving,2015-06-21 14:01:28,17,2015-05-02,Texas
QJTNINYNFP,"Ob-la-di, Ob-la-da",2015-06-05 07:41:20,149,2015-05-18,New York
JVFLWCWUIB,Fixing A Hole,2015-06-02 13:12:38,52,2015-05-07,New York
IUYKYSHYNT,Sgt. Pepper/a Day In The Life,2015-06-05 17:09:39,29,2015-05-03,Utah
AHHMXLALJP,Hey Jude,2015-06-16 12:01:42,46,2015-05-06,Pennsylvania
TJDHQSHGVD,Here Comes The Sun,2015-06-07 17:48:58,135,2015-05-17,North Dakota
CELOJSDYWG,We Can Work It Out,2015-06-27 10:34:53,117,2015-05-16,Missouri
IEHVLXJZTV,Revolution,2015-06-15 14:31:11,173,2015-05-19,Colorado
SYNGFKUOQK,Here Comes The Sun,2015-06-28 17:29:40,14,2015-05-02,Ohio
VROSNJLVMP,Strawberry Fields Forever,2015-06-15 18:35:41,4,2015-05-01,New Mexico
ANMZOXYSVC,IT WON'T BE LONG,2015-06-20 23:43:17,75,2015-05-08,Texas
UIBOZNZYWT,Come Together,2015-06-07 10:36:37,14,2015-05-02,Ohio
NZYBKLRAOR,Lucy In The Sky With Diamonds,2015-06-03 20:33:53,29,2015-05-03,Utah
UKSICIZQPG,Hey Jude,2015-06-12 09:26:23,170,2015-05-19,Oregon
DEKQHUHXMU,Sgt. Pepper Inner Groove,2015-06-20 03:15:46,96,2015-05-12,South Carolina
EUGLZCXXPH,Birthday,2015-06-25 12:32:22,1,2015-05-01,Oregon
NZYLKDSNES,Got To Get You Into My Life,2015-06-20 17:36:09,199,2015-05-20,Pennsylvania
KPHQVPFXHL,We Can Work It Out,2015-06-21 18:32:40,17,2015-05-02,Texas
MGTOLFIXUK,Yesterday,2015-06-05 18:49:19,180,2015-05-20,Louisiana
FISPWTGYCT,While My Guitar Gently Weeps,2015-06-15 09:06:39,171,2015-05-19,Illinois
QEJGMJHWAJ,She Loves You,2015-06-08 18:16:43,55,2015-05-07,California
UIDLFHFBUM,Revolution,2015-06-28 19:43:42,29,2015-05-03,Utah
FIRRVXRGTA,Here Comes The Sun,2015-06-28 11:15:02,85,2015-05-09,Missouri
KCRXDXUONN,Get Back,2015-06-24 16:37:19,156,2015-05-19,New York
DJKLSZFVZM,Come Together,2015-06-22 20:28:22,155,2015-05-19,Texas
XZGYTLDOAA,I've Got A Feeling,2015-06-14 11:17:01,150,2015-05-18,Oregon
JNBYBMTQID,Come Together,2015-06-23 16:51:51,32,2015-05-04,Wisconsin
DDSUXDYQPR,A Hard Day's Night,2015-06-20 20:03:15,159,2015-05-19,California
NQMPCCDJDL,Yesterday,2015-06-14 13:49:55,77,2015-05-08,New York
DFXNGCGKHR,Revolution,2015-06-22 16:22:24,96,2015-05-12,South Carolina
AMYWAGGOSJ,Lucy In The Sky With Diamonds,2015-06-20 20:10:58,174,2015-05-19,Rhode Island
VKMYVGWMZE,"Ob-la-di, Ob-la-da",2015-06-07 15:44:19,29,2015-05-03,Utah
KHJHYVVLAB,Yellow Submarine,2015-06-19 20:27:03,80,2015-05-09,Tennessee
BGUEQENPIH,Get Back,2015-06-05 22:53:00,173,2015-05-19,Colorado
VZRJKJMMUP,Come Together,2015-06-01 17:47:35,138,2015-05-17,Alabama
GKIAVKAJEJ,Roll Over Beethoven,2015-06-07 17:41:43,179,2015-05-19,New York
IUYBIYHDMX,A Day In The Life,2015-06-19 18:48:54,107,2015-05-13,New York
WUZGZCSEDC,Lucy In The Sky With Diamonds,2015-06-23 13:49:39,170,2015-05-19,Oregon
IRAEBQCQDF,A Hard Day's Night,2015-06-19 14:32:28,55,2015-05-07,California
FEKURHSQGB,Revolution,2015-06-03 09:08:41,100,2015-05-12,Missouri
HCNRRVMMPE,Sgt. Pepper's Lonely Hearts Club Band,2015-06-27 02:24:02,120,2015-05-16,Georgia
AUGXKIDAHB,Hey Jude,2015-06-21 18:34:06,3,2015-05-01,Ohio
OFHSSNGGPL,While My Guitar Gently Weeps,2015-06-22 17:36:26,179,2015-05-19,New York
NUNQZMQHJH,Let It Be,2015-06-20 12:40:42,38,2015-05-04,North Carolina
UGUAQPIFWY,Come Together,2015-06-23 16:14:25,119,2015-05-16,Oklahoma
QUOXOZPJPT,Blackbird,2015-06-09 15:39:44,39,2015-05-04,California
WGSDXASXGV,A Hard Day's Night,2015-06-08 17:18:17,127,2015-05-16,Connecticut
HAHXWQJLYM,Come Together,2015-06-04 02:59:57,39,2015-05-04,California
FXZFEDTEGY,Hello Goodbye,2015-06-09 16:03:05,126,2015-05-16,Illinois
NDVRDOHNWD,Eleanor Rigby,2015-06-15 11:02:01,119,2015-05-16,Oklahoma
GMFIOLHNMK,Golden Slumbers,2015-06-24 09:01:22,158,2015-05-19,North Carolina
MLCNUEBFDZ,Revolution,2015-06-22 06:25:20,56,2015-05-07,Massachusetts
DMRRXXLIXW,I Want To Hold Your Hand,2015-06-05 21:45:46,169,2015-05-19,Kentucky
QQCWTRYPQN,Let It Be,2015-06-22 12:29:13,160,2015-05-19,California
LSNIXOUDNT,Sgt. Pepper/with A Little Help From My Friends,2015-06-16 19:42:28,70,2015-05-08,Tennessee
TKTRKMKZXZ,We Can Work It Out,2015-06-15 12:41:09,42,2015-05-04,New York
SQMRHRJBKJ,IN MY LIFE,2015-06-04 14:22:05,75,2015-05-08,Texas
EKYXASBKVV,Twist and Shout,2015-06-07 09:32:20,91,2015-05-10,North Carolina
IHOWCUFFID,Something,2015-06-06 19:01:43,122,2015-05-16,Louisiana
QGPUXSPXIC,Something,2015-06-17 18:46:29,140,2015-05-17,New York
YOXUGNXXQG,Please Please Me,2015-06-21 15:15:58,171,2015-05-19,Illinois
TXMEQGOYFT,Eleanor Rigby,2015-06-26 18:21:14,119,2015-05-16,Oklahoma
EKFYTUQPCF,Hello Goodbye,2015-06-04 16:26:50,130,2015-05-16,Michigan
ZULDXTIMSJ,Back In the U.S.S.R.,2015-06-11 10:33:33,107,2015-05-13,New York
TWMUJFYBFT,Come Together,2015-06-08 17:12:42,30,2015-05-03,North Carolina
EPUQNGGLLU,Help!,2015-06-26 18:47:52,32,2015-05-04,Wisconsin
JTVNZCFWQJ,Get Back,2015-06-25 20:19:03,169,2015-05-19,Kentucky
NVRRTGLTMD,Come Together,2015-06-01 09:36:52,114,2015-05-14,Pennsylvania
YWHRGNQIXY,Come Together,2015-06-08 07:50:43,99,2015-05-12,Illinois
OEPBABCHVX,Get Back,2015-06-18 11:45:35,152,2015-05-18,Texas
OBGBEHTWPV,Reprise / Day in the Life,2015-06-07 19:59:08,162,2015-05-19,Tennessee
DZFBWQHMNR,Come Together,2015-06-08 08:25:57,107,2015-05-13,New York
XFGANPFSKO,Norwegian Wood,2015-06-11 13:44:28,120,2015-05-16,Georgia
TZVVTYIDLZ,A Day In The Life,2015-06-09 17:07:59,4,2015-05-01,New Mexico
YXDBFCPLKZ,Hello Goodbye,2015-06-10 09:43:47,148,2015-05-18,Alabama
YGSQOKPSUV,Magical Mystery Tour,2015-06-08 18:21:43,176,2015-05-19,Missouri
CGKSXSTDHW,Back In the U.S.S.R.,2015-06-01 21:22:25,43,2015-05-04,Florida
PELDMPFWEV,Eleanor Rigby,2015-06-21 12:45:42,18,2015-05-02,Maryland
JBVBJFNTLA,Let It Be,2015-06-14 19:59:57,157,2015-05-19,Michigan
RXDETFNDRZ,Helter Skelter,2015-06-19 13:30:56,94,2015-05-11,South Carolina
WDWQTQEGBR,Here Comes The Sun,2015-06-04 19:19:47,111,2015-05-14,Massachusetts
WVDULDDUOY,Get Back,2015-06-15 13:13:09,190,2015-05-20,West Virginia
XLHLPEABFN,While My Guitar Gently Weeps,2015-06-11 14:30:24,176,2015-05-19,Missouri
ODJBYZWKCN,BAD BOY,2015-06-23 14:52:05,132,2015-05-16,California
OGCGFTGMJO,Let It Be,2015-06-22 17:07:53,194,2015-05-20,California
HPBWXAGXIK,Magical Mystery Tour,2015-06-11 12:50:34,25,2015-05-02,Ohio
QOSRRXAOEH,Something,2015-06-20 16:06:19,107,2015-05-13,New York
DAVNEQUVYD,Yellow Submarine,2015-06-16 22:51:12,150,2015-05-18,Oregon
UGUTUXMHIK,Reprise / Day in the Life,2015-06-12 07:19:19,3,2015-05-01,Ohio
LTTCBIDISE,Sgt. Pepper/a Day In The Life,2015-06-05 14:30:07,144,2015-05-18,Virginia
LNVAYFXUVY,While My Guitar Gently Weeps,2015-06-04 11:46:22,56,2015-05-07,Massachusetts
VYCSTLBUZI,A Day In The Life,2015-06-21 15:03:17,121,2015-05-16,California
SRGTIIMMQL,I've Got A Feeling,2015-06-04 19:18:42,188,2015-05-20,New York
GNSMCPOBRR,With a Little Help From My Friends,2015-06-25 10:50:33,19,2015-05-02,New York
RCYZTMJGQQ,The Ballad Of John And Yoko,2015-06-17 19:21:42,37,2015-05-04,Pennsylvania
OPQDCBBEJS,Come Together,2015-06-11 12:20:22,6,2015-05-01,New Jersey
JWVQGWIUHD,Magical Mystery Tour,2015-06-21 14:14:52,148,2015-05-18,Alabama
GXZUELDEXY,Birthday,2015-06-08 12:35:58,22,2015-05-02,New York
KOMRRCFTQW,Eleanor Rigby,2015-06-05 11:57:34,179,2015-05-19,New York
AUAUMQGGTG,We Can Work It Out,2015-06-21 11:23:04,8,2015-05-02,Minnesota
AAZGOAOBLL,Eleanor Rigby,2015-06-26 16:25:58,64,2015-05-08,South Carolina
KOHZIPARON,While My Guitar Gently Weeps,2015-06-06 15:34:19,177,2015-05-19,Kansas
IDENFPHBTC,Something,2015-06-25 14:32:32,65,2015-05-08,Texas
HTZRPZKRKI,Come Together,2015-06-28 17:14:37,175,2015-05-19,Washington
UGMNTLAYIQ,Let It Be,2015-06-23 02:50:10,184,2015-05-20,Wisconsin
LZNPAMNQXN,Lucy In The Sky With Diamonds,2015-06-14 10:22:23,47,2015-05-06,New York
PEYXNLYICL,Penny Lane,2015-06-11 13:28:42,88,2015-05-10,California
FYUUTVMKUK,"Ob-la-di, Ob-la-da",2015-06-26 12:27:43,41,2015-05-04,Florida
HCSCDIOEZQ,I Am the Walrus,2015-06-15 16:58:13,14,2015-05-02,Ohio
XBQSEPXQGS,Helter Skelter,2015-06-03 16:17:31,135,2015-05-17,North Dakota
BOMWIAIEUM,Revolution,2015-06-18 13:56:01,171,2015-05-19,Illinois
YAIOAYEYCO,Come Together,2015-06-18 17:09:27,64,2015-05-08,South Carolina
HYCALHXUHA,Hey Jude,2015-06-21 20:35:25,47,2015-05-06,New York
NWIEVWKPGU,Hello Goodbye,2015-06-12 13:21:42,140,2015-05-17,New York
UDSHCUSJGT,Here Comes The Sun,2015-06-19 21:01:04,121,2015-05-16,California
RFFXGISESO,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-22 23:40:27,175,2015-05-19,Washington
ZQTBYDLBMT,We Can Work It Out,2015-06-24 20:53:30,22,2015-05-02,New York
MTAZXBALNS,The Ballad Of John And Yoko,2015-06-15 08:49:55,29,2015-05-03,Utah
QBHFEICMZQ,Revolution,2015-06-14 11:46:29,85,2015-05-09,Missouri
KVYJUCKTZU,Lucy In The Sky With Diamonds,2015-06-21 18:40:19,196,2015-05-20,New York
QBHDRHNNQY,Come Together,2015-06-08 15:48:30,110,2015-05-14,California
PBWYNGJWZE,Yesterday,2015-06-01 14:17:56,148,2015-05-18,Alabama
WMQIQMLNNH,While My Guitar Gently Weeps,2015-06-27 17:14:38,193,2015-05-20,Louisiana
JFYSWKJQWO,A Day In The Life,2015-06-12 21:36:39,4,2015-05-01,New Mexico
EJQMRRVOHD,Let It Be,2015-06-24 18:33:35,12,2015-05-02,New York
FXDNQHJBMI,A Day In The Life,2015-06-07 14:21:08,121,2015-05-16,California
QKWXPAZDCV,Golden Slumbers,2015-06-19 09:37:23,160,2015-05-19,California
ZTAEHRNLTN,While My Guitar Gently Weeps,2015-06-25 12:08:30,22,2015-05-02,New York
DAEBMGSJPO,All My Loving,2015-06-06 05:44:30,35,2015-05-04,New Jersey
IUSJSWQSVN,Come Together,2015-06-28 21:36:40,77,2015-05-08,New York
OMUSINPSID,Let It Be,2015-06-20 08:56:55,110,2015-05-14,California
RBUADRPORN,Get Back,2015-06-22 19:19:29,114,2015-05-14,Pennsylvania
ZDMIYCALCZ,Yesterday,2015-06-10 14:25:59,89,2015-05-10,Alabama
CTSRMRERSR,Come Together,2015-06-28 17:27:26,76,2015-05-08,New York
LKZAOZNGPX,Revolution,2015-06-16 12:14:53,116,2015-05-15,Indiana
HVQXUHIPUV,Back In the U.S.S.R.,2015-06-06 21:24:45,68,2015-05-08,Florida
SHXASGKBIF,Back In the U.S.S.R.,2015-06-23 22:00:44,196,2015-05-20,New York
THXMGMFAOC,With a Little Help From My Friends,2015-06-07 10:26:48,131,2015-05-16,Illinois
AEWWAFJFIX,While My Guitar Gently Weeps,2015-06-14 19:08:05,35,2015-05-04,New Jersey
AKZCJHJAVA,Come Together,2015-06-21 11:07:08,116,2015-05-15,Indiana
YNCMKEYFPB,A Day In The Life,2015-06-21 11:32:33,46,2015-05-06,Pennsylvania
MJASCPLEOG,Come Together,2015-06-24 17:56:02,119,2015-05-16,Oklahoma
EUOBYHJMDW,Two Of Us,2015-06-10 05:57:26,106,2015-05-12,Alaska
DWWVHAIGZD,Golden Slumbers,2015-06-17 08:07:22,35,2015-05-04,New Jersey
NPWDMGNQMY,Lucy In The Sky With Diamonds,2015-06-21 15:24:23,79,2015-05-09,Tennessee
KNPNLBMQQA,Back In the U.S.S.R.,2015-06-06 07:19:13,104,2015-05-12,Texas
HHXVETOPKE,And Your Bird Can Sing,2015-06-19 13:17:46,35,2015-05-04,New Jersey
